step,action,pre_position,post_position,pre_equity,post_equity,reward,cost_incurred
1325,BUY,1,1,9989.874350000024,9989.843170000024,-0.8061799999999495,0.03117999999994936
1326,BUY,1,1,9989.843170000024,9989.812130000024,-0.8070399999998481,0.031039999999848078
1327,BUY,1,1,9989.812130000024,9989.781110000024,-0.8080200000003535,0.03102000000035332
1328,BUY,1,1,9989.781110000024,9989.750410000024,-0.8086999999993423,0.030699999999342253
1329,BUY,1,1,9989.750410000024,9989.719570000025,-0.8098399999994437,0.030839999999443535
1330,BUY,1,1,9989.719570000025,9989.688850000024,-0.810720000000656,0.030720000000656
1331,BUY,1,1,9989.688850000024,9989.658190000024,-0.8116600000003529,0.03066000000035274
1332,BUY,1,1,9989.658190000024,9989.627450000024,-0.8127400000001508,0.030740000000150758
1333,BUY,1,1,9989.627450000024,9989.596550000024,-0.8138999999997469,0.030899999999746797
1334,BUY,1,1,9989.596550000024,9989.566270000023,-0.8142800000008574,0.0302800000008574
1335,BUY,1,1,9989.566270000023,9989.535810000023,-0.8154599999999483,0.030459999999948195
1336,BUY,1,1,9989.535810000023,9989.506230000023,-0.815580000000351,0.029580000000350992
1337,BUY,1,1,9989.506230000023,9989.476230000022,-0.817000000000655,0.030000000000654836
1338,BUY,1,1,9989.476230000022,9989.446530000023,-0.8176999999991386,0.029699999999138527
1339,BUY,1,1,9989.446530000023,9989.416950000023,-0.8185800000003511,0.029580000000350992
1340,BUY,1,1,9989.416950000023,9989.387290000022,-0.819660000000149,0.02966000000014901
1341,BUY,1,1,9989.387290000022,9989.357690000023,-0.8205999999998459,0.02959999999984575
1342,BUY,1,1,9989.357690000023,9989.328070000023,-0.8216199999993405,0.029619999999340507
1343,BUY,1,1,9989.328070000023,9989.298720000023,-0.8223500000007045,0.029350000000704313
1344,BUY,1,1,9989.298720000023,9989.269100000023,-0.8236199999993405,0.029619999999340507
1345,BUY,1,1,9989.269100000023,9989.239180000022,-0.824920000000857,0.029920000000856817
1346,BUY,1,1,9989.239180000022,9989.209680000022,-0.825500000000553,0.029500000000552973
1347,BUY,1,1,9989.209680000022,9989.179960000021,-0.8267200000004524,0.029720000000452274
1348,BUY,1,1,9989.179960000021,9989.15017000002,-0.827790000000503,0.029790000000502914
1349,BUY,1,1,9989.15017000002,9989.120770000021,-0.8283999999994414,0.029399999999441206
1350,BUY,1,1,9989.120770000021,9989.09171000002,-0.8290600000007544,0.02906000000075437
1351,BUY,1,1,9989.09171000002,9989.06333000002,-0.8293799999997429,0.028379999999742722
1352,BUY,1,1,9989.06333000002,9989.034510000021,-0.8308199999995414,0.028819999999541324
1353,BUY,1,1,9989.034510000021,9989.005780000021,-0.8317299999999961,0.028729999999995925
1354,BUY,1,1,9989.005780000021,9988.977120000021,-0.8326599999999453,0.028659999999945285
1355,BUY,1,1,9988.977120000021,9988.948800000022,-0.8333199999994396,0.02831999999943946
1356,BUY,1,1,9988.948800000022,9988.920640000022,-0.8341599999998435,0.02815999999984342
1357,BUY,1,1,9988.920640000022,9988.892030000023,-0.8356099999993896,0.0286099999993894
1358,BUY,1,1,9988.892030000023,9988.863170000022,-0.8368600000003499,0.028860000000349828
1359,BUY,1,1,9988.863170000022,9988.834190000023,-0.8379799999991375,0.028979999999137362
1360,BUY,1,1,9988.834190000023,9988.804830000023,-0.8393600000004517,0.02936000000045169
1361,BUY,1,1,9988.804830000023,9988.775390000023,-0.8404400000002499,0.02944000000024971
1362,BUY,1,1,9988.775390000023,9988.746690000022,-0.8407000000007538,0.02870000000075379
1363,BUY,1,1,9988.746690000022,9988.717830000021,-0.84186000000035,0.028860000000349828
1364,BUY,1,1,9988.717830000021,9988.688500000022,-0.8433299999993906,0.029329999999390566
1365,BUY,1,1,9988.688500000022,9988.660040000022,-0.8434599999995409,0.02845999999954074
1366,BUY,1,1,9988.660040000022,9988.632380000023,-0.8436599999997416,0.027659999999741558
1367,BUY,1,1,9988.632380000023,9988.603950000022,-0.8454300000002988,0.028430000000298605
1368,BUY,1,1,9988.603950000022,9988.575170000022,-0.8467800000005519,0.02878000000055181
1369,BUY,1,1,9988.575170000022,9988.545910000023,-0.8482599999993401,0.029259999999339925
1370,BUY,1,1,9988.545910000023,9988.516430000023,-0.8494799999992393,0.029479999999239226
1371,BUY,1,1,9988.516430000023,9988.487610000024,-0.8498199999995415,0.028819999999541324
1372,BUY,1,1,9988.487610000024,9988.458390000023,-0.8512200000003505,0.02922000000035041
1373,BUY,1,1,9988.458390000023,9988.429370000023,-0.852019999999946,0.029019999999945867
1374,BUY,1,1,9988.429370000023,9988.400360000023,-0.8530100000001986,0.029010000000198488
1375,BUY,1,1,9988.400360000023,9988.371040000024,-0.8543199999996434,0.029319999999643187
1376,BUY,1,1,9988.371040000024,9988.341160000024,-0.8558800000000484,0.029880000000048312
1377,BUY,1,1,9988.341160000024,9988.312080000023,-0.8560800000002493,0.02908000000024913
1378,BUY,1,1,9988.312080000023,9988.282400000024,-0.8576799999996438,0.02967999999964377
1379,BUY,1,1,9988.282400000024,9988.252880000024,-0.8585200000000479,0.02952000000004773
1380,BUY,1,1,9988.252880000024,9988.223650000024,-0.8592300000000979,0.02923000000009779
1381,BUY,1,1,9988.223650000024,9988.194600000024,-0.860049999999188,0.029049999999188003
1382,BUY,1,1,9988.194600000024,9988.165420000025,-0.861179999999542,0.029179999999541906
1383,BUY,1,1,9988.165420000025,9988.136110000025,-0.8623099999998958,0.02930999999989581
1384,BUY,1,1,9988.136110000025,9988.107200000024,-0.8629100000009058,0.02891000000090571
1385,BUY,1,1,9988.107200000024,9988.078520000025,-0.86367999999944,0.028679999999440042
1386,BUY,1,1,9988.078520000025,9988.051580000025,-0.8629399999997405,0.026939999999740394
1387,BUY,1,1,9988.051580000025,9988.024620000026,-0.8639599999992351,0.02695999999923515
1388,BUY,1,1,9988.024620000026,9987.998340000026,-0.8642800000000426,0.02628000000004249
1389,BUY,1,1,9987.998340000026,9987.972500000025,-0.8648400000002439,0.02584000000024389
1390,BUY,1,1,9987.972500000025,9987.947080000025,-0.8654199999999401,0.025419999999940046
1391,BUY,1,1,9987.947080000025,9987.920620000026,-0.8674599999991333,0.026459999999133288
1392,BUY,1,1,9987.920620000026,9987.893840000026,-0.8687800000001444,0.026780000000144355
1393,BUY,1,1,9987.893840000026,9987.867610000027,-0.8692299999994866,0.02622999999948661
1394,BUY,1,1,9987.867610000027,9987.842790000026,-0.8688200000005455,0.024820000000545406
1395,BUY,1,1,9987.842790000026,9987.818910000025,-0.8688800000006449,0.02388000000064494
1396,BUY,1,1,9987.818910000025,9987.795400000025,-0.8695100000008971,0.02351000000089698
1397,BUY,1,1,9987.795400000025,9987.772550000025,-0.8698499999993801,0.02284999999938009
1398,BUY,1,1,9987.772550000025,9987.749820000025,-0.8707300000005926,0.022730000000592554
1399,BUY,1,1,9987.749820000025,9987.727310000024,-0.8715100000006932,0.022510000000693253
1400,BUY,1,1,9987.727310000024,9987.704250000024,-0.8730599999995321,0.02305999999953201
1401,BUY,1,1,9987.704250000024,9987.680990000024,-0.8742599999999365,0.023259999999936554
1402,BUY,1,1,9987.680990000024,9987.659050000024,-0.8739400000005408,0.02194000000054075
1403,BUY,1,1,9987.659050000024,9987.636620000023,-0.8754300000008952,0.022430000000895234
1404,BUY,1,1,9987.636620000023,9987.613990000023,-0.8766299999994809,0.022629999999480788
1405,BUY,1,1,9987.613990000023,9987.590810000023,-0.8781800000001385,0.023180000000138534
1406,BUY,1,1,9987.590810000023,9987.567930000023,-0.8788800000004413,0.022880000000441214
1407,BUY,1,1,9987.567930000023,9987.545630000022,-0.8793000000005413,0.02230000000054133
1408,BUY,1,1,9987.545630000022,9987.523190000022,-0.8804400000006427,0.022440000000642613
1409,BUY,1,1,9987.523190000022,9987.501060000022,-0.8811299999993789,0.022129999999378924
1410,BUY,1,1,9987.501060000022,9987.479360000023,-0.8816999999993278,0.0216999999993277
1411,BUY,1,1,9987.479360000023,9987.457860000022,-0.8825000000007421,0.021500000000742148
1412,BUY,1,1,9987.457860000022,9987.436400000022,-0.8834599999999337,0.021459999999933643
1413,BUY,1,1,9987.436400000022,9987.415080000022,-0.8843199999998324,0.021319999999832362
1414,BUY,1,1,9987.415080000022,9987.393900000023,-0.8851799999997312,0.02117999999973108
1415,BUY,1,1,9987.393900000023,9987.372870000023,-0.8860299999998824,0.02102999999988242
1416,BUY,1,1,9987.372870000023,9987.351720000022,-0.887150000000489,0.021150000000488944
1417,BUY,1,1,9987.351720000022,9987.331030000023,-0.8876899999993766,0.020689999999376596
1418,BUY,1,1,9987.331030000023,9987.310320000022,-0.8887100000006904,0.020710000000690343
1419,BUY,1,1,9987.310320000022,9987.288780000023,-0.8905399999997317,0.021539999999731663
1420,BUY,1,1,9987.288780000023,9987.267550000022,-0.8912300000002871,0.021230000000286964
1421,BUY,1,1,9987.267550000022,9987.246150000023,-0.8923999999996304,0.02139999999963038
1422,BUY,1,1,9987.246150000023,9987.224730000024,-0.8934199999991252,0.02141999999912514
1423,BUY,1,1,9987.224730000024,9987.203410000024,-0.8943199999998324,0.021319999999832362
1424,BUY,1,1,9987.203410000024,9987.182250000023,-0.8951600000002364,0.021160000000236323
1425,BUY,1,1,9987.182250000023,9987.161210000024,-0.8960399999996298,0.0210399999996298
1426,BUY,1,1,9987.161210000024,9987.140270000024,-0.8969400000003371,0.020940000000337022
1427,BUY,1,1,9987.140270000024,9987.120000000023,-0.8972700000008917,0.02027000000089174
1428,BUY,1,1,9987.120000000023,9987.098810000023,-0.8991899999994786,0.02118999999947846
1429,BUY,1,1,9987.098810000023,9987.077810000023,-0.9000000000006403,0.021000000000640284
1430,BUY,1,1,9987.077810000023,9987.056750000023,-0.9010599999991247,0.021059999999124557
1431,BUY,1,1,9987.056750000023,9987.035320000023,-0.9024300000006915,0.021430000000691507
1432,BUY,1,1,9987.035320000023,9987.013940000023,-0.9033800000001357,0.021380000000135624
1433,BUY,1,1,9987.013940000023,9986.993300000022,-0.9036400000006397,0.020640000000639702
1434,BUY,1,1,9986.993300000022,9986.972060000022,-0.9052400000000345,0.021240000000034343
1435,BUY,1,1,9986.972060000022,9986.951280000021,-0.905780000000741,0.020780000000740984
1436,BUY,1,1,9986.951280000021,9986.930610000021,-0.906669999999882,0.02066999999988184
1437,BUY,1,1,9986.930610000021,9986.910290000022,-0.9073199999996286,0.020319999999628635
1438,BUY,1,1,9986.910290000022,9986.889280000021,-0.9090100000003878,0.021010000000387663
1439,BUY,1,1,9986.889280000021,9986.868120000021,-0.9101600000002363,0.021160000000236323
1440,BUY,1,1,9986.868120000021,9986.84676000002,-0.911360000000641,0.021360000000640866
1441,BUY,1,1,9986.84676000002,9986.82540000002,-0.9123600000006409,0.021360000000640866
1442,BUY,1,1,9986.82540000002,9986.803900000019,-0.9135000000007423,0.021500000000742148
1443,BUY,1,1,9986.803900000019,9986.782760000018,-0.9141400000007416,0.021140000000741566
1444,BUY,1,1,9986.782760000018,9986.761680000018,-0.9150800000004384,0.021080000000438304
1445,BUY,1,1,9986.761680000018,9986.740300000018,-0.9163800000001356,0.021380000000135624
1446,BUY,1,1,9986.740300000018,9986.719300000017,-0.9170000000006404,0.021000000000640284
1447,BUY,1,1,9986.719300000017,9986.698840000017,-0.9174599999997299,0.020459999999729916
1448,BUY,1,1,9986.698840000017,9986.677960000017,-0.9188800000000339,0.02088000000003376
1449,BUY,1,1,9986.677960000017,9986.657460000017,-0.9195000000005384,0.02050000000053842
1450,BUY,1,1,9986.657460000017,9986.636730000017,-0.9207300000001852,0.0207300000001851
1451,BUY,1,1,9986.636730000017,9986.615590000016,-0.9221400000007416,0.021140000000741566
1452,BUY,1,1,9986.615590000016,9986.594630000016,-0.9229599999998319,0.02095999999983178
1453,BUY,1,1,9986.594630000016,9986.573250000016,-0.9243800000001356,0.021380000000135624
1454,BUY,1,1,9986.573250000016,9986.552210000016,-0.9250399999996299,0.0210399999996298
1455,BUY,1,1,9986.552210000016,9986.530850000016,-0.9263600000006409,0.021360000000640866
1456,BUY,1,1,9986.530850000016,9986.509430000016,-0.9274199999991253,0.02141999999912514
1457,BUY,1,1,9986.509430000016,9986.488910000016,-0.9275200000000332,0.02052000000003318
1458,BUY,1,1,9986.488910000016,9986.468290000017,-0.9286199999993261,0.020619999999325955
1459,BUY,1,1,9986.468290000017,9986.447070000017,-0.9302200000005396,0.021220000000539585
1460,BUY,1,1,9986.447070000017,9986.425310000017,-0.9317599999996311,0.021759999999630963
1461,BUY,1,1,9986.425310000017,9986.404550000017,-0.9317599999994273,0.020759999999427237
1462,BUY,1,1,9986.404550000017,9986.385010000018,-0.9315399999993244,0.01953999999932421
1463,BUY,1,1,9986.385010000018,9986.366510000018,-0.931500000000131,0.018500000000130967
1464,BUY,1,1,9986.366510000018,9986.349170000018,-0.9313400000003313,0.0173400000003312
1465,BUY,1,1,9986.349170000018,9986.333210000017,-0.9309600000006322,0.015960000000632135
1466,BUY,1,1,9986.333210000017,9986.316530000016,-0.9326800000006334,0.0166800000006333
1467,BUY,1,1,9986.316530000016,9986.300380000017,-0.9331499999994703,0.01614999999947031
1468,BUY,1,1,9986.300380000017,9986.285200000017,-0.9331800000003279,0.015180000000327709
1469,BUY,1,1,9986.285200000017,9986.270630000017,-0.9335699999993667,0.0145699999993667
1470,BUY,1,1,9986.270630000017,9986.256530000017,-0.9341000000003261,0.014100000000325963
1471,BUY,1,1,9986.256530000017,9986.241750000017,-0.9357799999995187,0.014779999999518623
1472,BUY,1,1,9986.241750000017,9986.226210000017,-0.9375400000003284,0.015540000000328291
1473,BUY,1,1,9986.226210000017,9986.209830000018,-0.939379999999117,0.01637999999911699
1474,BUY,1,1,9986.209830000018,9986.193130000018,-0.9407000000001282,0.016700000000128057
1475,BUY,1,1,9986.193130000018,9986.176210000018,-0.9419200000000274,0.016920000000027358
1476,BUY,1,1,9986.176210000018,9986.158870000017,-0.9433400000003314,0.0173400000003312
1477,BUY,1,1,9986.158870000017,9986.140910000018,-0.9449599999992206,0.0179599999992206
1478,BUY,1,1,9986.140910000018,9986.123370000018,-0.9455400000007359,0.017540000000735745
1479,BUY,1,1,9986.123370000018,9986.105110000017,-0.947260000000737,0.01826000000073691
1480,BUY,1,1,9986.105110000017,9986.086330000016,-0.9487800000003337,0.01878000000033353
1481,BUY,1,1,9986.086330000016,9986.068790000016,-0.9485400000007358,0.017540000000735745
1482,BUY,1,1,9986.068790000016,9986.051780000016,-0.9490099999995729,0.017009999999572756
1483,BUY,1,1,9986.051780000016,9986.034310000015,-0.9504700000006852,0.017470000000685104
1484,BUY,1,1,9986.034310000015,9986.015650000016,-0.9526599999997272,0.018659999999727006
1485,BUY,1,1,9986.015650000016,9985.997770000016,-0.9528799999994226,0.01787999999942258
1486,BUY,1,1,9985.997770000016,9985.980630000016,-0.9531399999999268,0.01713999999992666
1487,BUY,1,1,9985.980630000016,9985.962630000016,-0.9550000000000292,0.018000000000029104
1488,BUY,1,1,9985.962630000016,9985.944300000016,-0.9563300000007877,0.01833000000078755
1489,BUY,1,1,9985.944300000016,9985.925600000015,-0.9577000000005356,0.01870000000053551
1490,BUY,1,1,9985.925600000015,9985.906920000016,-0.9586799999992219,0.018679999999221764
1491,BUY,1,1,9985.906920000016,9985.888100000016,-0.9598199999993231,0.018819999999323045
1492,BUY,1,1,9985.888100000016,9985.868560000017,-0.9615399999993244,0.01953999999932421
1493,BUY,1,1,9985.868560000017,9985.849350000017,-0.9622100000003848,0.019210000000384753
1494,BUY,1,1,9985.849350000017,9985.829500000016,-0.9638500000005881,0.019850000000587897
1495,BUY,1,1,9985.829500000016,9985.810000000016,-0.9645000000003348,0.019500000000334694
1496,BUY,1,1,9985.810000000016,9985.790480000016,-0.9655199999998296,0.01951999999982945
1497,BUY,1,1,9985.790480000016,9985.770640000015,-0.9668400000008406,0.01984000000084052
1498,BUY,1,1,9985.770640000015,9985.749200000015,-0.9694400000004391,0.021440000000438886
1499,BUY,1,1,9985.749200000015,9985.728090000015,-0.9701099999996805,0.02110999999968044
1500,BUY,1,1,9985.728090000015,9985.707170000014,-0.9709200000008424,0.020920000000842265
1501,BUY,1,1,9985.707170000014,9985.686570000014,-0.9715999999998313,0.020599999999831198
1502,BUY,1,1,9985.686570000014,9985.665060000014,-0.9735100000004897,0.021510000000489526
1503,BUY,1,1,9985.665060000014,9985.643980000013,-0.9740800000004384,0.021080000000438304
1504,BUY,1,1,9985.643980000013,9985.621190000013,-0.976790000000896,0.022790000000895816
1505,BUY,1,1,9985.621190000013,9985.598490000013,-0.9776999999995315,0.02269999999953143
1506,BUY,1,1,9985.598490000013,9985.576490000012,-0.9780000000008442,0.02200000000084401
1507,BUY,1,1,9985.576490000012,9985.554310000012,-0.9791799999999349,0.022179999999934807
1508,BUY,1,1,9985.554310000012,9985.531670000013,-0.9806399999992281,0.022639999999228166
1509,BUY,1,1,9985.531670000013,9985.509230000012,-0.9814400000006427,0.022440000000642613
1510,BUY,1,1,9985.509230000012,9985.486420000012,-0.9828100000003905,0.022810000000390573
1511,BUY,1,1,9985.486420000012,9985.463160000012,-0.9842599999999366,0.023259999999936554
1512,BUY,1,1,9985.463160000012,9985.439890000012,-0.9852699999996839,0.023269999999683932
1513,BUY,1,1,9985.439890000012,9985.416620000013,-0.986269999999684,0.023269999999683932
1514,BUY,1,1,9985.416620000013,9985.393940000013,-0.9866800000000366,0.02268000000003667
1515,BUY,1,1,9985.393940000013,9985.371220000012,-0.9877200000008453,0.022720000000845175
1516,BUY,1,1,9985.371220000012,9985.348780000011,-0.9884400000006426,0.022440000000642613
1517,BUY,1,1,9985.348780000011,9985.326500000012,-0.9892799999992277,0.022279999999227584
1518,BUY,1,1,9985.326500000012,9985.303950000012,-0.9905499999996827,0.022549999999682768
1519,BUY,1,1,9985.303950000012,9985.281700000012,-0.9912499999999855,0.022249999999985448
1520,BUY,1,1,9985.281700000012,9985.259710000013,-0.9919899999992776,0.021989999999277643
1521,BUY,1,1,9985.259710000013,9985.237880000013,-0.9928299999996817,0.021829999999681604
1522,BUY,1,1,9985.237880000013,9985.216200000013,-0.9936799999998329,0.021679999999832944
1523,BUY,1,1,9985.216200000013,9985.194460000013,-0.9947400000001363,0.021740000000136206
1524,BUY,1,1,9985.194460000013,9985.173040000014,-0.9954199999991251,0.02141999999912514
1525,BUY,1,1,9985.173040000014,9985.151700000015,-0.9963399999993272,0.02133999999932712
1526,BUY,1,1,9985.151700000015,9985.130360000016,-0.9973399999993271,0.02133999999932712
1527,BUY,1,1,9985.130360000016,9985.108500000015,-0.9988600000007428,0.02186000000074273
1528,BUY,1,1,9985.108500000015,9985.086420000014,-1.000080000000642,0.02208000000064203
1529,BUY,1,1,9985.086420000014,9985.065240000014,-1.0001799999997312,0.02117999999973108
1530,BUY,1,1,9985.065240000014,9985.043970000015,-1.0012699999992765,0.02126999999927648
1531,BUY,1,1,9985.043970000015,9985.023120000014,-1.0018500000007917,0.020850000000791624
1532,BUY,1,1,9985.023120000014,9985.002660000015,-1.00245999999973,0.020459999999729916
1533,BUY,1,1,9985.002660000015,9984.982170000014,-1.0034900000007911,0.020490000000791042
1534,BUY,1,1,9984.982170000014,9984.961910000015,-1.0042599999993254,0.020259999999325373
1535,BUY,1,1,9984.961910000015,9984.941230000015,-1.0056799999996293,0.020679999999629217
1536,BUY,1,1,9984.941230000015,9984.920740000014,-1.006490000000791,0.020490000000791042
1537,BUY,1,1,9984.920740000014,9984.899800000014,-1.0079400000003371,0.020940000000337022
1538,BUY,1,1,9984.899800000014,9984.878960000015,-1.0088399999992252,0.020839999999225256
1539,BUY,1,1,9984.878960000015,9984.858420000015,-1.009539999999528,0.020539999999527936
1540,BUY,1,1,9984.858420000015,9984.837960000015,-1.01045999999973,0.020459999999729916
1541,BUY,1,1,9984.837960000015,9984.818020000015,-1.0109400000001334,0.019940000000133296
1542,BUY,1,1,9984.818020000015,9984.797980000016,-1.012039999999426,0.020039999999426072
1543,BUY,1,1,9984.797980000016,9984.777640000017,-1.0133399999991235,0.020339999999123393
1544,BUY,1,1,9984.777640000017,9984.757180000017,-1.01445999999973,0.020459999999729916
1545,BUY,1,1,9984.757180000017,9984.736880000017,-1.015300000000134,0.020300000000133878
1546,BUY,1,1,9984.736880000017,9984.716320000016,-1.0165600000008417,0.020560000000841683
1547,BUY,1,1,9984.716320000016,9984.695600000015,-1.0177200000004378,0.02072000000043772
1548,BUY,1,1,9984.695600000015,9984.675060000016,-1.018539999999528,0.020539999999527936
1549,BUY,1,1,9984.675060000016,9984.654120000016,-1.0199400000003371,0.020940000000337022
1550,BUY,1,1,9984.654120000016,9984.632880000016,-1.0212400000000343,0.021240000000034343
1551,BUY,1,1,9984.632880000016,9984.612200000016,-1.0216799999996293,0.020679999999629217
1552,BUY,1,1,9984.612200000016,9984.591780000015,-1.0224200000007404,0.0204200000007404
1553,BUY,1,1,9984.591780000015,9984.572580000015,-1.0222000000006375,0.019200000000637374
1554,BUY,1,1,9984.572580000015,9984.554220000015,-1.0223600000000297,0.018360000000029686
1555,BUY,1,1,9984.554220000015,9984.536920000015,-1.0222999999995228,0.017299999999522697
1556,BUY,1,1,9984.536920000015,9984.518780000015,-1.0241400000001304,0.018140000000130385
1557,BUY,1,1,9984.518780000015,9984.499920000015,-1.0258600000001317,0.01886000000013155
1558,BUY,1,1,9984.499920000015,9984.480110000015,-1.0278099999997794,0.019809999999779393
1559,BUY,1,1,9984.480110000015,9984.459830000014,-1.0292800000006392,0.02028000000063912
1560,BUY,1,1,9984.459830000014,9984.439590000015,-1.0302399999998306,0.020239999999830616
1561,BUY,1,1,9984.439590000015,9984.419240000014,-1.0313500000006899,0.02035000000068976
1562,BUY,1,1,9984.419240000014,9984.400060000014,-1.0311799999993236,0.019179999999323627
1563,BUY,1,1,9984.400060000014,9984.381060000014,-1.032000000000233,0.01900000000023283
1564,BUY,1,1,9984.381060000014,9984.362160000015,-1.032899999999121,0.018899999999121064
1565,BUY,1,1,9984.362160000015,9984.342700000016,-1.0344599999995263,0.01945999999952619
1566,BUY,1,1,9984.342700000016,9984.322980000015,-1.035720000000234,0.019720000000233995
1567,BUY,1,1,9984.322980000015,9984.303200000015,-1.0367800000005374,0.019780000000537257
1568,BUY,1,1,9984.303200000015,9984.283490000014,-1.0377100000004866,0.019710000000486616
1569,BUY,1,1,9984.283490000014,9984.264250000015,-1.038239999999627,0.01923999999962689
1570,BUY,1,1,9984.264250000015,9984.244970000014,-1.0392800000004354,0.019280000000435393
1571,BUY,1,1,9984.244970000014,9984.224980000014,-1.0409900000006893,0.01999000000068918
1572,BUY,1,1,9984.224980000014,9984.204320000013,-1.0426600000001345,0.02066000000013446
1573,BUY,1,1,9984.204320000013,9984.183760000013,-1.0435600000008418,0.020560000000841683
1574,BUY,1,1,9984.183760000013,9984.162310000012,-1.0454500000001863,0.021450000000186265
1575,BUY,1,1,9984.162310000012,9984.140590000012,-1.0467200000006416,0.02172000000064145
1576,BUY,1,1,9984.140590000012,9984.119440000011,-1.047150000000489,0.021150000000488944
1577,BUY,1,1,9984.119440000011,9984.098840000011,-1.0475999999998313,0.020599999999831198
1578,BUY,1,1,9984.098840000011,9984.079020000012,-1.0478199999995268,0.01981999999952677
1579,BUY,1,1,9984.079020000012,9984.060000000012,-1.0480199999997277,0.019019999999727588
1580,BUY,1,1,9984.060000000012,9984.042090000012,-1.0479100000004837,0.017910000000483706
1581,BUY,1,1,9984.042090000012,9984.022450000011,-1.0506400000004361,0.019640000000435975
1582,BUY,1,1,9984.022450000011,9984.002410000012,-1.052039999999426,0.020039999999426072
1583,BUY,1,1,9984.002410000012,9983.982470000012,-1.0529400000001334,0.019940000000133296
1584,BUY,1,1,9983.982470000012,9983.962750000012,-1.053720000000234,0.019720000000233995
1585,BUY,1,1,9983.962750000012,9983.94183000001,-1.0559200000008424,0.020920000000842265
1586,BUY,1,1,9983.94183000001,9983.919630000011,-1.0581999999994296,0.022199999999429565
1587,BUY,1,1,9983.919630000011,9983.898250000011,-1.0583800000001358,0.021380000000135624
1588,BUY,1,1,9983.898250000011,9983.87753000001,-1.0587200000004378,0.02072000000043772
1589,BUY,1,1,9983.87753000001,9983.855630000011,-1.0608999999997324,0.021899999999732245
1590,BUY,1,1,9983.855630000011,9983.832990000012,-1.0626399999992282,0.022639999999228166
1591,BUY,1,1,9983.832990000012,9983.811790000012,-1.062199999999226,0.021199999999225838
1592,BUY,1,1,9983.811790000012,9983.789650000013,-1.0641399999991263,0.022139999999126303
1593,BUY,1,1,9983.789650000013,9983.767730000014,-1.0649199999992272,0.021919999999227002
1594,BUY,1,1,9983.767730000014,9983.745670000015,-1.0660599999993283,0.022059999999328284
1595,BUY,1,1,9983.745670000015,9983.723730000014,-1.066940000000541,0.02194000000054075
1596,BUY,1,1,9983.723730000014,9983.701720000014,-1.0680100000005914,0.02201000000059139
1597,BUY,1,1,9983.701720000014,9983.679290000013,-1.0694300000008954,0.022430000000895234
1598,BUY,1,1,9983.679290000013,9983.656460000013,-1.0708299999998854,0.02282999999988533
1599,BUY,1,1,9983.656460000013,9983.633570000013,-1.0718900000001887,0.022890000000188593
1600,BUY,1,1,9983.633570000013,9983.611290000013,-1.0722799999992276,0.022279999999227584
1601,BUY,1,1,9983.611290000013,9983.588410000013,-1.0738800000004414,0.022880000000441214
1602,BUY,1,1,9983.588410000013,9983.566250000013,-1.07416000000044,0.02216000000044005
1603,BUY,1,1,9983.566250000013,9983.543930000013,-1.0753200000000362,0.02232000000003609
1604,BUY,1,1,9983.543930000013,9983.521350000012,-1.076580000000744,0.022580000000743894
1605,BUY,1,1,9983.521350000012,9983.499440000012,-1.0769099999994798,0.021909999999479624
1606,BUY,1,1,9983.499440000012,9983.477910000012,-1.0775299999999843,0.021529999999984284
1607,BUY,1,1,9983.477910000012,9983.456270000012,-1.0786400000008436,0.02164000000084343
1608,BUY,1,1,9983.456270000012,9983.434790000012,-1.0794799999994285,0.0214799999994284
1609,BUY,1,1,9983.434790000012,9983.413390000012,-1.0803999999996305,0.02139999999963038
1610,BUY,1,1,9983.413390000012,9983.391800000012,-1.0815900000002876,0.021590000000287546
1611,BUY,1,1,9983.391800000012,9983.370410000012,-1.0823899999998832,0.021389999999883003
1612,BUY,1,1,9983.370410000012,9983.349010000013,-1.0833999999996304,0.02139999999963038
1613,BUY,1,1,9983.349010000013,9983.327410000013,-1.084600000000035,0.021600000000034925
1614,BUY,1,1,9983.327410000013,9983.306190000012,-1.0852200000005396,0.021220000000539585
1615,BUY,1,1,9983.306190000012,9983.285030000012,-1.0861600000002365,0.021160000000236323
1616,BUY,1,1,9983.285030000012,9983.263750000011,-1.087280000000843,0.021280000000842847
1617,BUY,1,1,9983.263750000011,9983.24246000001,-1.0882900000005904,0.021290000000590226
1618,BUY,1,1,9983.24246000001,9983.221620000011,-1.0888399999992253,0.020839999999225256
1619,BUY,1,1,9983.221620000011,9983.200810000011,-1.0898099999999833,0.02080999999998312
1620,BUY,1,1,9983.200810000011,9983.18017000001,-1.0906400000006398,0.020640000000639702
1621,BUY,1,1,9983.18017000001,9983.159330000011,-1.0918399999992254,0.020839999999225256
1622,BUY,1,1,9983.159330000011,9983.138490000012,-1.0928399999992253,0.020839999999225256
1623,BUY,1,1,9983.138490000012,9983.117690000012,-1.093800000000236,0.02080000000023574
1624,BUY,1,1,9983.117690000012,9983.097460000012,-1.0942300000000833,0.020230000000083237
1625,BUY,1,1,9983.097460000012,9983.077060000012,-1.0953999999994268,0.020399999999426655
1626,BUY,1,1,9983.077060000012,9983.057100000013,-1.0959599999996281,0.019959999999628053
1627,BUY,1,1,9983.057100000013,9983.037570000013,-1.096529999999577,0.01952999999957683
1628,BUY,1,1,9983.037570000013,9983.018090000012,-1.09748000000084,0.019480000000839937
